year,year_code,country,country_code,gdp_current,agriculture,exports,final_exp,gdp_growth,gdp_per_capita,gov_exp,gni_growth_capita,gni_growth,gross_capital_formation,gross_fixed_capital_formation,Households and NPISHs Final consumption expenditure (annual % growth) [NE.CON.PRVT.KD.ZG],Households and NPISHs Final consumption expenditure per capita growth (annual %) [NE.CON.PRVT.PC.KD.ZG],imports,industry,manufacturing,services
1997,YR1997,United States,USA,8577554457000,,11.90958212,3.412645972,4.447174945,3.197212055,1.837777133,4.333033827,3.084436911,9.481793453,7.181131319,3.765519327,2.523714094,13.46748467,,,
1998,YR1998,Bermuda,BMU,3130748000,,,,3.900000094,3.139627286,,,,,,,,,,,
1998,YR1998,Canada,CAN,634000000000,4.916679645,9.516988577,2.525146781,3.896151829,3.037475991,1.92328651,3.676450873,2.819590809,1.60215748,3.234289678,2.737171428,1.888074275,5.297775787,2.869596629,5.047350334,4.10625608
1998,YR1998,United States,USA,9062818202000,2.657255681,2.335732799,4.687324504,4.481394432,3.270511073,1.872599473,4.399675291,3.189739013,8.660396357,9.293720677,5.311055603,4.090556916,11.68871076,3.73874165,4.260578959,4.467918523
1999,YR1999,Bermuda,BMU,3324433000,,,,3.38264702,2.805721748,,,,,,,,,,,
1999,YR1999,Canada,CAN,678412196271,8.409340828,10.82856799,3.478307208,5.162913624,4.31156937,2.164234474,5.142377211,4.291199208,5.397447874,5.131115294,3.935705119,3.094295707,8.055283939,5.988191409,7.983509578,4.734657625
1999,YR1999,United States,USA,9631174489000,11.35747094,4.983626754,4.912959337,4.794499045,3.597985018,2.764554612,4.928308274,3.730266451,7.951287976,8.324465665,5.381106243,4.177894501,11.59418125,5.282527534,5.452075321,4.476359861
2000,YR2000,Bermuda,BMU,3480219000,,,,9.317156411,8.348324206,,,,,,,,,,,
2000,YR2000,Canada,CAN,744773415932,1.972799186,9.025706322,3.902347053,5.177635668,4.202682574,3.436845295,5.904029073,4.922342614,8.327657483,5.065824129,4.063993569,3.099363476,8.487121711,6.340004777,9.061415074,4.976852425
2000,YR2000,United States,USA,10250947997000,13.79418712,8.311154553,4.41210599,4.077159479,2.925440983,1.536644299,4.132211061,2.979883364,6.097963354,6.397547001,5.036864849,3.874526247,12.99971102,4.994075545,7.153889371,3.731660129
