year,year_code,country,country_code,gdp_current,agriculture,exports,final_exp,gdp_growth,gdp_per_capita,gov_exp,gni_growth_capita,gni_growth,gross_capital_formation,gross_fixed_capital_formation,Households and NPISHs Final consumption expenditure (annual % growth) [NE.CON.PRVT.KD.ZG],Households and NPISHs Final consumption expenditure per capita growth (annual %) [NE.CON.PRVT.PC.KD.ZG],imports,industry,manufacturing,services
1977,YR1977,Nepal,NPL,1382400000,-4.180555588,,,3.016973442,0.7535556413,,,,,,,,,28.54425229,10.60970612,4.591947417
1977,YR1977,Pakistan,PAK,15126060606,2.525807174,-17.58210026,,3.947698287,0.7623388829,2.859397903,,,12.01039022,7.106531276,,,10.66862664,2.946555579,1.806314543,3.0291065
1977,YR1977,Sri Lanka,LKA,4104509583,10.299343,-13.27699454,8.710919346,5.100590264,3.181696614,-9.205148326,5.341122116,3.417836911,-5.018367186,-1.558896665,11.89631611,9.853348229,-5.68760837,-3.938994453,-3.850747169,5.22084533
1978,YR1978,Afghanistan,AFG,3300000109,,,,,,,,,,,,,,,,
1978,YR1978,Bangladesh,BGD,13281767143,7.834220164,-7.668830478,11.88503496,7.073837733,4.571541474,-8.416457275,7.207566329,4.702144858,25.81065379,,15.69529762,12.9915194,58.65672158,4.586990389,1.177487729,3.568337715
1978,YR1978,Bhutan,BTN,,,,,,,,,,,,,,,,,
1978,YR1978,India,IND,137300295313,2.302506766,7.803030303,6.254961777,5.712532089,3.398876544,7.398901827,5.796600871,3.481105373,18.99825504,5.172030339,6.111794478,3.789400559,0.04914381923,6.618877083,12.35214174,6.296026407
1978,YR1978,Maldives,MDV,,,,,,,,,,,,,,,,,
1978,YR1978,Nepal,NPL,1604162497,-0.03865942332,,,4.405741389,2.033172094,,,,,,,,,10.41098767,-1.363039828,6.807690922
1978,YR1978,Pakistan,PAK,17811515152,2.820622679,12.75724782,,8.048533619,4.670487814,7.577686895,,,3.886727845,4.343401197,,,6.824757348,9.5144098,10.21321009,10.50643307
1978,YR1978,Sri Lanka,LKA,2733183857,5.592470067,9.472426907,6.496025202,5.653836858,3.762321087,17.60540726,11.22310481,9.231882687,44.00010347,54.90642659,4.893310659,3.015410553,36.9185552,15.05835259,14.8700428,6.479900849
1979,YR1979,Afghanistan,AFG,3697940410,,,,,,,,,,,,,,,,
1979,YR1979,Bangladesh,BGD,15565480322,-0.6648070577,16.50449285,4.177328816,4.801634601,2.369812015,11.28179785,4.96910443,2.533395866,11.37851899,,3.121823778,0.7289796109,10.96334255,21.1330198,11.19000612,-1.946641571
1979,YR1979,Bhutan,BTN,,,,,,,,,,,,,,,,,
1979,YR1979,India,IND,152991653794,-12.77469046,11.154191,-1.287283174,-5.238182704,-7.321991041,6.257460891,-5.000663903,-7.089695268,-11.63264371,-0.06497268492,-2.242982487,-4.392655149,19.32083754,-2.959241017,-3.221181847,2.593344644
1979,YR1979,Maldives,MDV,,,,,,,,,,,,,,,,,
1979,YR1979,Nepal,NPL,1851250008,3.02208968,,,2.368877795,0.01904881935,,,,,,,,,2.918258208,-2.88907333,1.85382765
1979,YR1979,Pakistan,PAK,19688383838,3.097437323,13.30941917,,3.758435569,0.249198303,-0.3126218663,,,4.954647318,2.518924998,,,30.24648415,7.624369135,8.008657957,6.108799049
1979,YR1979,Sri Lanka,LKA,3364611432,1.94015009,13.79610723,2.128963145,6.403556926,4.567613072,-2.805141311,14.64786504,12.66966948,34.07506527,29.87641692,2.927057266,1.151098796,18.94676215,10.12343247,10.17326803,6.717168912
1980,YR1980,Afghanistan,AFG,3641723322,,,,,,,,,,,,,,,,
1980,YR1980,Bangladesh,BGD,18138049096,-1.518205102,0.9550830447,3.100592148,0.8191418689,-1.609286099,-2.858537818,1.168465239,-1.268376872,17.44723633,,4.055991821,1.549597935,33.43829917,-3.820950915,2.325026592,8.971776236
1980,YR1980,Bhutan,BTN,128717410.9,,,,,,,,,,,,,,,,
1980,YR1980,India,IND,186325345087,12.88822533,5.23732969,8.473115381,6.735821529,4.349374093,4.639952033,6.858320854,4.469134522,8.564709927,2.382418078,9.00088645,6.563795675,14.35419805,5.650548272,0.1944264409,3.450051113
1980,YR1980,Maldives,MDV,42463576.16,,,,,,,,,,,,,,,,
1980,YR1980,Nepal,NPL,1945916583,-4.783601868,,,-2.319394205,-4.585257074,,,,,,,,,-2.628496432,2.572087592,1.295091791
1980,YR1980,Pakistan,PAK,23654444444,6.608285614,19.50688334,,10.21570404,5.818348808,5.83938932,,,8.094581961,8.32220112,,,4.004601485,10.76871545,10.25801603,5.906522853
1980,YR1980,Sri Lanka,LKA,4024621900,2.911458855,3.601302109,6.808305956,5.846026516,4.107432826,-3.111339971,6.986254822,5.228932099,27.86202089,16.02070264,8.323456129,6.544168955,19.24964809,4.719509884,4.927112552,7.794705973
